product_id,sku,title,slug,brand,category,price,currency,description,image_url,image_filename,available_countries,stock,is_available,tags,gender,color,size,material,rating,num_reviews,popularity_score,weight_kg,dimensions_cm,manufactured_date,genre,discount
2000451,JOC-00451,Jockey Socks Eco 1535,jockey-socks-eco-1535,Jockey,Socks,12,USD,"Slide into sustainable comfort with Jockey’s Eco 1535 socks—crafted from recycled yarn that feels like a cool breeze around your feet all day long. The feather-light knit wicks away moisture, keeping your stride fresh from morning commute to evening wind-down. Reinforced toes and a just-right cuff mean no sagging, no holes, no excuses—just reliable softness that keeps up with every step.",https://picsum.photos/seed/jockey-socks-eco-1535/1200/1200,jockey-socks-eco-1535.jpg,"CA,US,DE,UK",245,True,"urban,portable,office",Women,"Black, White, Heather Gray, Navy, Olive",One Size,Plastic,3.0,1557,66,2.62,50x32x35,09-10-2025,,10
2000452,JOC-00452,Jockey Socks Lite 4002,jockey-socks-lite-4002,Jockey,Socks,12,USD,"Slide your feet into cloud-level comfort with Jockey’s Lite 4002 socks—engineered micro-mesh panels keep the breeze flowing while the cushioned footbed turns every step into a mini-massage. Virtually weightless and low-profile, they vanish inside sneakers, loafers, or your favorite runners, giving you that barefoot feel without the blister risk. Silver-infused yarns fight odor all day, so you can sprint to catch the train or lounge at a weekend brunch with equal freshness. A stay-put cuff means no awkward sagging at mid-day, and the sleek Jockey logo whispers timeless style every time you cross your legs.",https://picsum.photos/seed/jockey-socks-lite-4002/1200/1200,jockey-socks-lite-4002.jpg,FR,229,True,"eco,office,fitness",Women,"Black, White, Gray, Navy",One Size,Leather,3.7,1092,62,3.34,32x36x25,09-10-2025,,10
2000453,ADI-00453,Adidas Socks Classic 6116,adidas-socks-classic-6116,Adidas,Socks,12,USD,"Slide into all-day comfort with the Adidas Socks Classic 6116—crafted from soft, breathable yarns that hug your feet like a second skin. Reinforced heel-to-toe cushioning keeps every step springy, whether you’re sprinting through airports or lounging on the couch. Subtle 3-Stripes and a stay-put cuff add sporty swagger without shouting, while flat-linked seams banish blisters for good. Durable enough for daily marathons, these socks turn ordinary walks into mini victories.",https://picsum.photos/seed/adidas-socks-classic-6116/1200/1200,adidas-socks-classic-6116.jpg,IN,153,True,"urban,budget,outdoor",Unisex,"White, Black, Gray, Navy","S, M, L, XL",Synthetic,3.8,2497,88,3.36,37x57x3,09-10-2025,,10
2000454,ADI-00454,Adidas Socks 2025 8000,adidas-socks-2025-8000,Adidas,Socks,12,USD,"Slide into comfort that keeps pace with your day—Adidas Socks 2025 8000 wrap feet in cloud-soft yarns engineered for breathability and rebound, whether you’re crushing a 5K or a café crawl. Reinforced arch support and stay-put cuffs mean zero slip and zero blisters, while the sleek triple-stripe motif flashes sporty confidence every time you cross your legs. Built to outlast endless washes without pilling or fading, these socks turn the humble foot into a VIP lounge.",https://picsum.photos/seed/adidas-socks-2025-8000/1200/1200,adidas-socks-2025-8000.jpg,"IN,CA,US",2,True,"gaming,outdoor,urban",Unisex,"Black, White, Grey, Royal Blue","S, M, L",Mesh,3.2,4030,62,1.88,14x31x8,09-10-2025,,10
2000455,ADI-00455,Adidas Socks 2025 114,adidas-socks-2025-114,Adidas,Socks,14,USD,"Slide into every stride with the Adidas Socks 2025 114—engineered micro-cushion zones that turn pavement-pounding into pillow-pounding, while moisture-wicking yarns keep your feet festival-fresh from sunrise run to sunset hangout. A stay-put arch band hugs the mid-foot like a secret handshake, so there’s zero slippage inside your sneakers, boots, or slides. Reinforced toe-and-heel stitching laughs at washing-machine marathons, meaning these socks outlast trends, playlists, and probably your next pair of kicks. Subtle 3-Stripes peep just above the collar for that quiet flex, because confidence should be seen, not shouted.",https://picsum.photos/seed/adidas-socks-2025-114/1200/1200,adidas-socks-2025-114.jpg,"DE,IN,AU,FR",219,True,"eco,portable,fitness",Men,"Black, White, Grey, Navy, Red","S, M, L, XL",Metal,3.3,2897,75,0.07,60x50x13,09-10-2025,,10
2000456,ADI-00456,Adidas Socks Max 3106,adidas-socks-max-3106,Adidas,Socks,14,USD,"Slide into unstoppable comfort with Adidas Socks Max 3106—engineered with cloud-cushioned footbeds and moisture-wicking yarns that keep every step fresh from sunrise miles to midnight meet-ups. The ergonomic arch support and seamless toe construction eliminate hot spots, while the bold Adidas 3-Stripes wrap your ankles in sporty swagger that peeks perfectly above sneakers. Whether you’re crushing HIIT sessions or strutting city streets, these socks turn ordinary outfits into podium-level style.",https://picsum.photos/seed/adidas-socks-max-3106/1200/1200,adidas-socks-max-3106.jpg,"US,UK,AU",485,True,"urban,office,budget",Unisex,"White, Black, Heather Grey, Royal Blue","S, M, L, XL",Canvas,4.0,1043,59,2.69,30x37x25,09-10-2025,,12
2000457,ADI-00457,Adidas Socks Classic 1798,adidas-socks-classic-1798,Adidas,Socks,12,USD,"Slide into all-day comfort with Adidas Socks Classic 1798—cotton-rich knit that hugs your foot like a second skin, wicking away moisture while you sprint, stroll, or binge-watch. Reinforced heel-to-toe stitching means they’ll survive countless washes without the dreaded toe blowout, and the subtle trefoil logo keeps your sock game quietly iconic. Whether you’re pairing them with fresh kicks or lounging in sandals, these classics prove that greatness starts from the ground up.",https://picsum.photos/seed/adidas-socks-classic-1798/1200/1200,adidas-socks-classic-1798.jpg,"IN,FR",6,True,"wireless,sport,office",Men,"White, Black, Heather Grey, Navy, Red","S, M, L, XL",Mesh,3.9,2371,64,0.34,32x20x40,09-10-2025,,10
2000458,ADI-00458,Adidas Socks Classic 8377,adidas-socks-classic-8377,Adidas,Socks,12,USD,"Slide into all-day comfort with Adidas Socks Classic 8377—crafted from soft, breathable cotton blends that cradle your feet in cloud-like softness. Reinforced heel-to-toe cushioning keeps every stride springy, whether you're crushing a workout or cruising through the daily grind. Sleek 3-Stripes wrap the cuff for that timeless Adidas nod, turning simple socks into a subtle flex. Low-profile seams banish bunching, so your sneakers stay blister-free and your style stays effortlessly clean.",https://picsum.photos/seed/adidas-socks-classic-8377/1200/1200,adidas-socks-classic-8377.jpg,"AU,UK,DE",101,True,"urban,gaming,fitness",Unisex,"White, Black, Gray, Navy","S, M, L",Polyester,3.4,4843,84,0.56,12x13x26,09-10-2025,,15
2000459,ADI-00459,Adidas Socks Pro 4487,adidas-socks-pro-4487,Adidas,Socks,12,USD,"Slide into game-day comfort with Adidas Socks Pro 4487—engineered with cloud-light yarn that hugs arches for blister-free miles and studio sessions alike. Sleek three-stripe cuffs pair bold sport DNA with office-ready minimalism, so your ankles look sharp even when the shoes come off. Moisture-wicking fibers keep feet desert-dry, while reinforced heels laugh at wash-after-wash wear. From sunrise runs to midnight errands, these socks turn every step into a podium finish.",https://picsum.photos/seed/adidas-socks-pro-4487/1200/1200,adidas-socks-pro-4487.jpg,FR,102,True,"running,daily,sport",Men,"White, Black, Gray, Navy","S, M, L, XL",Denim,4.4,1895,65,1.52,8x37x28,09-10-2025,,10
2000460,ADI-00460,Adidas Socks Pro 4986,adidas-socks-pro-4986,Adidas,Socks,12,USD,"Slide into unstoppable comfort with Adidas Socks Pro 4986—feather-light yarns that cradle your stride from morning workouts to midnight errands. Engineered arch compression keeps every step locked-in while mesh panels exhale heat, turning long days into cool, blister-free adventures. Subtle 3-Stripes peek above your sneakers, adding a flash of sporty swagger that says performance without shouting. Grab a pair and feel why pros swear the right sock can upgrade your whole game.",https://picsum.photos/seed/adidas-socks-pro-4986/1200/1200,adidas-socks-pro-4986.jpg,"UK,IN,US,CA",20,True,"sport,urban,office",Women,"White, Black, Heather Grey, Bold Blue, Flash Red","S, M, L, XL",Denim,3.9,4968,72,0.69,36x28x22,09-10-2025,,10
2000461,ADI-00461,Adidas Socks Sport 1828,adidas-socks-sport-1828,Adidas,Socks,18,USD,"Slide into game-day comfort with Adidas Socks Sport 1828—engineered for athletes who demand blister-free miles and sweat-wicking confidence. Lightweight arch compression hugs your foot like a coach’s pep-talk, keeping you locked in from warm-up to last whistle. Cushioned footbeds absorb impact, bold 3-Stripes broadcast your allegiance, and reinforced toes outlast season after season of wash-and-wear hustle.",https://picsum.photos/seed/adidas-socks-sport-1828/1200/1200,adidas-socks-sport-1828.jpg,"IN,CA",379,True,"gaming,urban,fitness",Women,"Black, White, Grey, Royal Blue, Neon Green","S, M, L, XL",Resin,3.5,2260,55,1.37,11x13x39,09-10-2025,,12
2000462,ADI-00462,Adidas Socks Max 673,adidas-socks-max-673,Adidas,Socks,12,USD,"Slip into all-day comfort with Adidas Socks Max 673—engineered with cushioned footbeds and arch compression that feel like a secret pep-talk for your feet. Sweat-wicking yarn keeps you cool from morning runs to late-night lounging, while reinforced toes laugh at every mile you put on them. Styled with the iconic 3-Stripes, they’re the subtle flex that turns sneakers—and sandals—into a statement.",https://picsum.photos/seed/adidas-socks-max-673/1200/1200,adidas-socks-max-673.jpg,"AU,DE",473,True,"premium,casual,portable",Women,"White/Black, Core Black/Grey, Royal Blue/White","S, M, L, XL",Metal,5.0,1654,86,0.58,13x17x27,09-10-2025,,12
2000463,ADI-00463,Adidas Socks Edition 4138,adidas-socks-edition-4138,Adidas,Socks,14,USD,"Slide into game-day swagger with the Adidas Socks Edition 4138—engineered for cloud-soft comfort and street-style flex. Moisture-wicking yarn keeps feet fresh from sunrise miles to midnight hangouts, while targeted arch compression hugs every contour like a personal trainer for your soles. Reinforced heel-toe zones laugh at wear-and-tear, so you can sprint, stroll, or sprawl on the couch without skipping a beat. Low-profile cuffs stay invisible inside sneakers yet peek out just enough to flash that iconic three-stripe vibe. Upgrade the foundation of every outfit; after all, legends start from the ground up.",https://picsum.photos/seed/adidas-socks-edition-4138/1200/1200,adidas-socks-edition-4138.jpg,"IN,DE,US",466,True,"daily,casual,wireless",Men,"White, Black, Heather Gray, Noble Maroon","S, M, L, XL",Mesh,3.3,2245,69,0.49,7x41x4,09-10-2025,,10
2000464,ADI-00464,Adidas Socks Eco 6513,adidas-socks-eco-6513,Adidas,Socks,14,USD,"Slide into planet-friendly comfort with Adidas Socks Eco 6513—knit from recycled yarns that pamper feet and the planet in equal measure. Lightweight arch support hugs your curves while mesh panels dump heat, keeping every step fresh from sunrise miles to midnight meet-ups. Subtle 3-Stripes and modern color pops turn everyday basics into style statements, whether you're sprinting through airports or lounging on coffee runs. Treat your feet—and the Earth—to a softer footprint.",https://picsum.photos/seed/adidas-socks-eco-6513/1200/1200,adidas-socks-eco-6513.jpg,UK,224,True,"fitness,portable,urban",Men,"Black, White, Heather Grey, Solar Green","S, M, L, XL",Denim,3.4,29,39,0.8,49x5x33,09-10-2025,,15
2000465,ADI-00465,Adidas Socks 2025 8255,adidas-socks-2025-8255,Adidas,Socks,12,USD,"Slide into all-day comfort with Adidas Socks 2025—engineered micro-cotton that hugs your feet like a second skin, wicks away sweat, and stays fresh from sunrise workout to midnight hangout. A cushioned footbed and arch compression turn every step into a mini-massage, while the knit-in 3-Stripes add that subtle flex whether you’re rocking sneakers or slides. Lightweight, durable, and designed to survive countless washes without losing their snap-back stretch, these socks are the quiet heroes of every outfit.",https://picsum.photos/seed/adidas-socks-2025-8255/1200/1200,adidas-socks-2025-8255.jpg,"IN,AU",137,True,"premium,running,urban",Unisex,"White, Black, Gray, Navy","S, M, L, XL",Denim,3.1,1213,67,1.01,13x22x4,09-10-2025,,10
2000466,ADI-00466,Adidas Socks Eco 3441,adidas-socks-eco-3441,Adidas,Socks,12,USD,"Slide into planet-friendly comfort with Adidas Socks Eco 3441—each pair is spun from recycled yarns that feel feather-light yet cushy mile after mile. Reinforced arch support keeps your stride steady whether you're crushing a 5K or hustling through airport terminals, while breathable mesh panels wick away moisture for an all-day fresh feel. Finished with a subtle Adidas trefoil on the cuff, these socks prove that sustainability and street-ready style can share the same shoe.",https://picsum.photos/seed/adidas-socks-eco-3441/1200/1200,adidas-socks-eco-3441.jpg,"IN,US,FR",135,True,"budget,leather,travel",Men,"White, Black, Heather Grey, Bold Blue","S, M, L, XL",Mesh,4.6,1796,90,1.01,21x6x35,09-10-2025,,10
2000467,ADI-00467,Adidas Socks Max 6259,adidas-socks-max-6259,Adidas,Socks,12,USD,"Slide into unstoppable comfort with the Adidas Socks Max 6259, engineered for athletes who treat every sidewalk like a stadium. Cushioned footbeds absorb shock while breathable channels keep feet cool from first light to last call, all wrapped in a sleek, logo-dipped cuff that turns gym mirrors into runways. Whether you’re crushing intervals or coffee runs, these socks stay put, stay fresh, and stay ready for an encore.",https://picsum.photos/seed/adidas-socks-max-6259/1200/1200,adidas-socks-max-6259.jpg,"CA,DE",112,True,"office,budget,premium",Women,"Black, White, Grey, Navy, Red","S, M, L, XL",Metal,3.5,3554,69,3.16,10x36x12,09-10-2025,,15
2000468,ADI-00468,Adidas Socks 2025 3032,adidas-socks-2025-3032,Adidas,Socks,12,USD,"Slide into your day with cloud-soft confidence—Adidas’ 2025 3032 socks wrap your feet in breathable, just-right compression that keeps every stride feeling fresh. Engineered with recycled yarn and subtle 3-Stripes swagger, they disappear inside your shoe yet turn heads when you kick them off. Whether you’re crushing a 5K or lounging street-style, these socks stay put, wick fast, and look sharper than your playlist.",https://picsum.photos/seed/adidas-socks-2025-3032/1200/1200,adidas-socks-2025-3032.jpg,"AU,UK,IN,US",158,True,"eco,outdoor,running",Men,"White, Black, Heather Grey, Core Navy","S, M, L, XL",Leather,3.3,3493,62,3.19,30x11x34,09-10-2025,,10
2000469,ADI-00469,Adidas Socks Classic 194,adidas-socks-classic-194,Adidas,Socks,12,USD,"Slide into legendary comfort with the Adidas Socks Classic 194—where retro DNA meets cloud-level softness. Ribbed cuffs keep them standing tall all day, while the cushioned footbed turns every step into a mini-massage. Whether you’re powering through a workout or lounging street-style, these socks stay fresh thanks to moisture-wicking yarn and the iconic 3-Stripes swagger.",https://picsum.photos/seed/adidas-socks-classic-194/1200/1200,adidas-socks-classic-194.jpg,CA,6,True,"casual,running,premium",Unisex,"White/Black, Black/White, Grey/White, Navy/White","S, M, L, XL",Synthetic,3.0,76,59,0.42,52x57x22,09-10-2025,,15
